3839	1792	256	3065	1769	485
4095	1792	256	3248	1780	490
0	2048	256	374	1849	426
256	2048	256	566	1858	429
512	2048	256	750	1869	433
768	2048	256	939	1880	436
1024	2048	256	1124	1891	441
1280	2048	256	1309	1902	445
1536	2048	256	1494	1912	449
1792	2048	256	1661	1924	455
2048	2048	256	1837	1936	460
2303	2048	256	2022	1948	466
2559	2048	256	2209	1960	470
2815	2048	256	2388	1971	483
3071	2048	256	2567	1983	491
3327	2048	256	2749	1993	498
3583	2048	256	2929	2004	503
3839	2048	256	3115	2015	508
4095	2048	256	3293	2027	513
0	2303	256	423	2099	446
256	2303	256	613	2110	451
512	2303	256	799	2121	455
768	2303	256	988	2131	459
1024	2303	256	1173	2143	463
1280	2303	256	1359	2154	467
1536	2303	256	1540	2166	472
1792	2303	256	1703	2180	477
2048	2303	256	1883	2193	484
2303	2303	256	2069	2204	491
2559	2303	256	2257	2216	495
2815	2303	256	2432	2228	500
3071	2303	256	2612	2240	512
3327	2303	256	2794	2250	521
3583	2303	256	2976	2259	524
3839	2303	256	3163	2269	528
4095	2303	256	3335	2280	537
0	2559	256	472	2346	469
256	2559	256	659	2356	474
512	2559	256	847	2366	478
768	2559	256	1034	2376	480
1024	2559	256	1221	2386	485
1280	2559	256	1406	2396	490
1536	2559	256	1583	2407	496
1792	2559	256	1746	2420	502
2048	2559	256	1931	2431	506
2303	2559	256	2116	2443	513
2559	2559	256	2300	2454	518
2815	2559	256	2477	2463	521
3071	2559	256	2662	2474	529
3327	2559	256	2843	2484	535
3583	2559	256	3026	2494	551
3839	2559	256	3212	2505	555
4095	2559	256	3377	2518	562
0	2815	256	520	2586	492
256	2815	256	706	2595	497
512	2815	256	895	2605	498
768	2815	256	1082	2616	502
1024	2815	256	1268	2627	506
1280	2815	256	1454	2637	513
1536	2815	256	1626	2650	518
1792	2815	256	1794	2663	524
2048	2815	256	1978	2674	527
2303	2815	256	2164	2687	536
2559	2815	256	2345	2698	542
2815	2815	256	2526	2709	550
3071	2815	256	2710	2720	554
3327	2815	256	2889	2729	559
3583	2815	256	3072	2740	569
3839	2815	256	3257	2751	583
4095	2815	256	3421	2763	586
0	3071	256	566	2828	513
256	3071	256	753	2838	516
512	3071	256	942	2848	521
768	3071	256	1129	2858	527
1024	3071	256	1316	2869	532
1280	3071	256	1502	2878	535
1536	3071	256	1668	2892	542
1792	3071	256	1840	2905	550
2048	3071	256	2025	2917	557
2303	3071	256	2214	2927	560
2559	3071	256	2394	2937	569
2815	3071	256	2574	2948	572
3071	3071	256	2756	2959	583
3327	3071	256	2937	2969	586
3583	3071	256	3123	2979	598
3839	3071	256	3301	2990	604
4095	3071	256	3463	3002	612
0	3327	256	613	3066	537
256	3327	256	800	3075	543
512	3327	256	991	3085	546
768	3327	256	1179	3095	549
1024	3327	256	1364	3106	552
1280	3327	256	1546	3115	563
1536	3327	256	1708	3130	566
1792	3327	256	1886	3142	578
2048	3327	256	2072	3153	574
2303	3327	256	2259	3165	580
2559	3327	256	2437	3175	589
2815	3327	256	2620	3184	599
3071	3327	256	2803	3195	606
3327	3327	256	2981	3204	611
3583	3327	256	3165	3215	616
3839	3327	256	3339	3227	625
4095	3327	256	3508	3238	634
0	3583	256	660	3309	558
256	3583	256	850	3319	562
512	3583	256	1040	3330	564
768	3583	256	1227	3342	574
1024	3583	256	1410	3353	578
1280	3583	256	1586	3366	582
1536	3583	256	1748	3382	590
1792	3583	256	1932	3393	597
2048	3583	256	2119	3406	606
2303	3583	256	2302	3418	612
2559	3583	256	2481	3429	616
2815	3583	256	2666	3441	624
3071	3583	256	2848	3452	633
3327	3583	256	3030	3462	640
3583	3583	256	3214	3475	647
3839	3583	256	3386	3487	655
4095	3583	256	3556	3500	662
0	3839	256	707	3572	584
256	3839	256	896	3582	591
512	3839	256	1085	3593	596
768	3839	256	1273	3603	599
1024	3839	256	1455	3614	603
1280	3839	256	1627	3628	610
1536	3839	256	1794	3642	617
1792	3839	256	1978	3654	626
2048	3839	256	2165	3666	632
2303	3839	256	2348	3677	640
2559	3839	256	2527	3688	647
2815	3839	256	2712	3699	655
3071	3839	256	2893	3710	661
3327	3839	256	3075	3721	667
3583	3839	256	3262	3733	672
3839	3839	256	3426	3744	678
4095	3839	256	3601	3756	687
0	4095	256	752	3830	611
256	4095	256	943	3842	613
512	4095	256	1133	3853	617
768	4095	256	1321	3865	623
1024	4095	256	1502	3878	629
1280	4095	256	1668	3893	634
1536	4095	256	1839	3908	640
1792	4095	256	2025	3921	646
2048	4095	256	2214	3934	656
2303	4095	256	2394	3946	664
2559	4095	256	2574	3959	674
2815	4095	256	2757	3971	681
3071	4095	256	2941	3982	687
3327	4095	256	3126	3994	692
3583	4095	256	3306	4007	699
3839	4095	256	3470	4021	705
4095	4095	256	3647	4034	713
0	0	512	15	7	456
256	0	512	207	16	458
512	0	512	398	26	461
768	0	512	587	36	462
1024	0	512	768	46	466
1280	0	512	954	56	470
1536	0	512	1136	66	476
1792	0	512	1316	76	484
2048	0	512	1497	85	486
2303	0	512	1667	95	492
2559	0	512	1845	105	497
2815	0	512	2029	115	505
3071	0	512	2214	126	507
3327	0	512	2390	136	515
3583	0	512	2568	145	522
3839	0	512	2747	155	550
4095	0	512	2924	164	559
0	256	512	60	228	469
256	256	512	247	236	494
512	256	512	440	246	496
768	256	512	627	257	502
1024	256	512	811	266	509
1280	256	512	998	276	512
1536	256	512	1179	287	515
1792	256	512	1362	298	520
2048	256	512	1541	308	529
2303	256	512	1709	319	540
2559	256	512	1891	330	545
2815	256	512	2077	341	550
3071	256	512	2262	352	555
3327	256	512	2437	362	563
3583	256	512	2616	373	572
3839	256	512	2795	384	579
4095	256	512	2973	392	586
0	512	512	105	460	520
256	512	512	293	469	512
512	512	512	486	479	525
768	512	512	671	489	527
1024	512	512	856	499	529
1280	512	512	1043	509	537
1536	512	512	1224	519	542
1792	512	512	1407	529	549
2048	512	512	1582	540	553
2303	512	512	1752	552	557
2559	512	512	1937	562	566
2815	512	512	2123	573	572
3071	512	512	2306	582	578
3327	512	512	2479	593	588
3583	512	512	2661	603	594
3839	512	512	2840	613	602
4095	512	512	3020	623	609
0	768	512	151	688	540
256	768	512	340	696	543
512	768	512	532	706	548
768	768	512	716	716	546
1024	768	512	903	727	560
1280	768	512	1088	737	566
1536	768	512	1270	748	572
1792	768	512	1453	758	572
2048	768	512	1625	769	576
2303	768	512	1798	781	583
2559	768	512	1982	792	593
2815	768	512	2169	803	598
3071	768	512	2348	814	605
3327	768	512	2525	825	612
3583	768	512	2707	835	619
3839	768	512	2883	845	626
4095	768	512	3067	855	634
0	1024	512	196	922	563
256	1024	512	387	931	565
512	1024	512	578	941	567
768	1024	512	762	952	574
1024	1024	512	949	961	578
1280	1024	512	1132	972	588
1536	1024	512	1317	982	590
1792	1024	512	1500	993	595
2048	1024	512	1669	1005	602
2303	1024	512	1844	1016	611
2559	1024	512	2028	1026	618
2815	1024	512	2216	1037	623
3071	1024	512	2394	1047	629
3327	1024	512	2572	1058	638
3583	1024	512	2753	1069	646
3839	1024	512	2929	1079	653
4095	1024	512	3115	1088	657
0	1280	512	241	1154	584
256	1280	512	436	1163	587
512	1280	512	623	1174	593
768	1280	512	809	1184	598
1024	1280	512	996	1194	601
1280	1280	512	1179	1205	606
1536	1280	512	1364	1215	612
1792	1280	512	1543	1225	621
2048	1280	512	1711	1238	628
2303	1280	512	1891	1249	634
2559	1280	512	2076	1260	640
2815	1280	512	2262	1271	647
3071	1280	512	2437	1281	654
3327	1280	512	2618	1291	663
3583	1280	512	2799	1302	671
3839	1280	512	2976	1312	676
4095	1280	512	3165	1322	680
0	1536	512	289	1387	606
256	1536	512	483	1395	611
512	1536	512	669	1406	617
768	1536	512	855	1416	622
1024	1536	512	1041	1426	626
1280	1536	512	1227	1437	629
1536	1536	512	1411	1447	634
1792	1536	512	1586	1458	640
2048	1536	512	1754	1470	650
2303	1536	512	1937	1481	655
2559	1536	512	2123	1492	664
2815	1536	512	2305	1503	673
3071	1536	512	2481	1513	682
3327	1536	512	2663	1523	686
3583	1536	512	2842	1532	694
3839	1536	512	3024	1542	700
4095	1536	512	3212	1551	705
0	1792	512	335	1615	629
256	1792	512	529	1625	636
512	1792	512	713	1635	639
768	1792	512	901	1645	644
1024	1792	512	1086	1654	647
1280	1792	512	1272	1664	653
1536	1792	512	1454	1674	658
1792	1792	512	1625	1686	663
2048	1792	512	1796	1698	669
2303	1792	512	1979	1708	680
2559	1792	512	2165	1720	688
2815	1792	512	2346	1731	697
3071	1792	512	2525	1741	705
3327	1792	512	2707	1753	710
3583	1792	512	2886	1763	718
3839	1792	512	3071	1773	727
4095	1792	512	3251	1783	734
0	2048	512	382	1852	655
256	2048	512	574	1863	660
512	2048	512	759	1873	664
768	2048	512	948	1884	669
1024	2048	512	1133	1894	674
1280	2048	512	1318	1905	679
1536	2048	512	1502	1915	682
1792	2048	512	1668	1928	688
2048	2048	512	1843	1941	693
2303	2048	512	2027	1952	699
2559	2048	512	2213	1964	705
2815	2048	512	2391	1976	720
3071	2048	512	2571	1986	729
3327	2048	512	2752	1998	739
3583	2048	512	2933	2008	746
3839	2048	512	3119	2019	752
4095	2048	512	3294	2032	759
0	2303	512	429	2104	680
256	2303	512	620	2115	686
512	2303	512	806	2125	690
768	2303	512	995	2136	693
1024	2303	512	1181	2147	698
1280	2303	512	1365	2158	703
1536	2303	512	1547	2170	706
1792	2303	512	1708	2185	711
2048	2303	512	1888	2196	718
2303	2303	512	2073	2209	724
2559	2303	512	2259	2221	731
2815	2303	512	2436	2232	736
3071	2303	512	2617	2243	756
3327	2303	512	2798	2254	766
3583	2303	512	2981	2262	771
3839	2303	512	3166	2273	777
4095	2303	512	3336	2284	787
0	2559	512	477	2351	707
256	2559	512	666	2360	710
512	2559	512	853	2370	713
768	2559	512	1042	2380	715
1024	2559	512	1228	2389	720
1280	2559	512	1412	2399	725
1536	2559	512	1588	2411	731
1792	2559	512	1750	2425	736
2048	2559	512	1935	2436	741
2303	2559	512	2120	2447	748
2559	2559	512	2303	2457	757
2815	2559	512	2481	2467	762
3071	2559	512	2663	2478	770
3327	2559	512	2846	2488	794
3583	2559	512	3029	2498	803
3839	2559	512	3214	2509	806
4095	2559	512	3378	2521	814
0	2815	512	525	2589	730
256	2815	512	712	2600	734
512	2815	512	901	2610	736
768	2815	512	1089	2620	741
1024	2815	512	1274	2631	745
1280	2815	512	1460	2642	751
1536	2815	512	1629	2654	756
1792	2815	512	1796	2668	762
2048	2815	512	1981	2679	766
2303	2815	512	2166	2691	775
2559	2815	512	2348	2702	782
2815	2815	512	2528	2713	794
3071	2815	512	2711	2723	798
3327	2815	512	2892	2734	807
3583	2815	512	3073	2744	819
3839	2815	512	3255	2756	836
4095	2815	512	3419	2767	839
0	3071	512	572	2833	753
256	3071	512	759	2843	756
512	3071	512	949	2852	762
768	3071	512	1136	2862	767
1024	3071	512	1322	2873	772
1280	3071	512	1506	2883	775
1536	3071	512	1669	2897	783
1792	3071	512	1843	2910	791
2048	3071	512	2027	2920	801
2303	3071	512	2215	2932	804
2559	3071	512	2394	2942	812
2815	3071	512	2574	2953	819
3071	3071	512	2757	2964	830
3327	3071	512	2940	2973	834
3583	3071	512	3123	2983	846
3839	3071	512	3299	2994	848
4095	3071	512	3461	3007	869
0	3327	512	618	3071	780
256	3327	512	805	3080	785
512	3327	512	996	3090	787
768	3327	512	1183	3100	791
1024	3327	512	1369	3109	792
1280	3327	512	1549	3120	802
1536	3327	512	1710	3134	805
1792	3327	512	1889	3146	818
2048	3327	512	2075	3157	826
2303	3327	512	2261	3169	833
2559	3327	512	2439	3178	837
2815	3327	512	2620	3189	849
3071	3327	512	2803	3199	857
3327	3327	512	2982	3208	867
3583	3327	512	3168	3219	870
3839	3327	512	3339	3231	883
4095	3327	512	3506	3241	891
0	3583	512	665	3313	803
256	3583	512	853	3325	806
512	3583	512	1043	3335	808
768	3583	512	1231	3346	812
1024	3583	512	1414	3358	818
1280	3583	512	1587	3371	826
1536	3583	512	1750	3386	836
1792	3583	512	1934	3398	839
2048	3583	512	2121	3410	848
2303	3583	512	2305	3422	857
2559	3583	512	2482	3434	872
2815	3583	512	2665	3446	878
3071	3583	512	2847	3456	887
3327	3583	512	3028	3467	895
3583	3583	512	3214	3479	901
3839	3583	512	3381	3492	911
4095	3583	512	3553	3505	921
0	3839	512	709	3577	827
256	3839	512	899	3587	830
512	3839	512	1089	3597	838
768	3839	512	1277	3607	842
1024	3839	512	1458	3619	852
1280	3839	512	1626	3632	859
1536	3839	512	1794	3647	868
1792	3839	512	1978	3659	879
2048	3839	512	2167	3670	887
2303	3839	512	2349	3681	897
2559	3839	512	2526	3693	904
2815	3839	512	2711	3704	910
3071	3839	512	2893	3715	915
3327	3839	512	3076	3725	923
3583	3839	512	3262	3736	932
3839	3839	512	3424	3749	936
4095	3839	512	3599	3761	946
0	4095	512	754	3836	860
256	4095	512	947	3847	861
512	4095	512	1136	3858	866
768	4095	512	1323	3871	873
1024	4095	512	1503	3882	876
1280	4095	512	1666	3898	882
1536	4095	512	1839	3913	890
1792	4095	512	2024	3926	901
2048	4095	512	2215	3939	910
2303	4095	512	2393	3952	920
2559	4095	512	2573	3963	926
2815	4095	512	2759	3975	932
3071	4095	512	2940	3987	940
3327	4095	512	3125	3999	950
3583	4095	512	3303	4013	958
3839	4095	512	3466	4027	962
4095	4095	512	3643	4038	970
0	0	768	23	10	686
256	0	768	215	20	687
512	0	768	407	30	689
768	0	768	595	40	691
1024	0	768	777	50	695
1280	0	768	964	59	698
1536	0	768	1144	69	703
1792	0	768	1326	78	709
2048	0	768	1506	88	716
2303	0	768	1675	99	720
2559	0	768	1853	109	725
2815	0	768	2036	119	731
3071	0	768	2222	128	734
3327	0	768	2396	138	743
3583	0	768	2573	148	754
3839	0	768	2752	158	768
4095	0	768	2927	168	771
0	256	768	67	232	697
256	256	768	251	240	725
512	256	768	446	249	729
768	256	768	633	259	735
1024	256	768	817	270	739
1280	256	768	1004	280	742
1536	256	768	1187	291	749
1792	256	768	1370	301	750
2048	256	768	1548	312	757
2303	256	768	1716	323	760
2559	256	768	1897	334	767
2815	256	768	2081	345	774
3071	256	768	2266	356	787
3327	256	768	2439	366	789
3583	256	768	2619	377	802
3839	256	768	2797	387	813
4095	256	768	2975	397	822
0	512	768	111	464	755
256	512	768	299	473	750
512	512	768	493	483	753
768	512	768	677	493	760
1024	512	768	863	503	763
1280	512	768	1048	512	767
1536	512	768	1233	522	770
1792	512	768	1415	532	775
2048	512	768	1591	543	783
2303	512	768	1759	555	794
2559	512	768	1940	565	797
2815	512	768	2127	576	816
3071	512	768	2309	586	821
3327	512	768	2483	597	827
3583	512	768	2666	607	834
3839	512	768	2843	617	841
4095	512	768	3024	627	847
0	768	768	155	692	783
256	768	768	345	701	769
512	768	768	537	710	771
768	768	768	721	720	789
1024	768	768	909	730	793
1280	768	768	1094	741	792
1536	768	768	1279	752	800
1792	768	768	1460	761	808
2048	768	768	1632	773	816
2303	768	768	1804	785	824
2559	768	768	1986	796	835
2815	768	768	2174	807	841
3071	768	768	2352	818	847
3327	768	768	2530	828	852
3583	768	768	2713	838	862
3839	768	768	2889	849	866
4095	768	768	3073	859	874
0	1024	768	200	926	800
256	1024	768	393	935	801
512	1024	768	583	944	802
